Country,continent,City,State,Latitude,Longitude,Condition,Min_Temperature,Max_Temperature,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million
Benin,Africa,Abomey-Calavi,Atlantique,6.44852000,2.35566000,light rain,30.92,30.92,28036.0,0.0,163.0,0.0,2037.573,11.846
Benin,Africa,Allada,Atlantique,6.66547000,2.15138000,light rain,33.32,33.32,28036.0,0.0,163.0,0.0,2037.573,11.846
Benin,Africa,Guilmaro,Atakora,10.56583000,1.72444000,overcast clouds,39.67,39.67,28036.0,0.0,163.0,0.0,2037.573,11.846
Benin,Africa,Hévié,Atlantique,6.41667000,2.25000000,light rain,30.92,30.92,28036.0,0.0,163.0,0.0,2037.573,11.846
Benin,Africa,Hinvi,Atlantique,6.76667000,2.16667000,overcast clouds,33.59,33.59,28036.0,0.0,163.0,0.0,2037.573,11.846
Bermuda,North America,Devonshire,Devonshire,32.29300000,-64.80000000,clear sky,5.06,8.53,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Hamilton,Hamilton,32.29400000,-64.78300000,overcast clouds,7.97,9.87,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Paget,Paget,32.27800000,-64.76900000,moderate rain,24.18,24.18,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,St. George's,Saint George's,32.38100000,-64.67400000,few clouds,26.82,26.82,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Somerset,Sandys,32.28200000,-64.84400000,overcast clouds,0.5,3.49,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Flatts,Smith's,32.32800000,-64.73600000,broken clouds,19.36,20.89,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Southampton,Southampton,32.24900000,-64.86100000,clear sky,13.99,16.12,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Warwick,Warwick,32.26700000,-64.80600000,clear sky,-0.62,1.22,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bermuda,North America,Tucker’s Town,Saint George's,32.33280000,64.68810000,clear sky,28.44,28.44,18860.0,0.0,165.0,0.0,291175.2,2547.397
Bhutan,Asia,Jakar,Bumthang ,27.54918000,90.75250000,clear sky,10.92,10.92,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Phuntsholing,Chukha ,26.85164000,89.38837000,few clouds,29.47,29.47,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Daga,Dagana ,27.07529000,89.87688000,few clouds,17.3,17.3,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Tang Valley,Bumthang ,27.50252420,90.74495440,clear sky,7.26,7.26,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Chapchha,Chukha ,27.20000000,89.55000000,few clouds,9.07,9.07,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Daphu,Chukha ,26.96670000,89.38330000,few clouds,23.19,23.19,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Khitokha,Chukha ,26.90000000,89.61670000,few clouds,21.37,21.37,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Lobnig,Chukha ,27.15000000,89.55000000,few clouds,10.36,10.36,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Pachu,Chukha ,26.90000000,89.35000000,few clouds,28.53,28.53,62697.0,0.0,21.0,0.0,80286.07,26.891
Bhutan,Asia,Sibsu,Dagana ,27.00000000,88.90000000,few clouds,29.07,29.07,62697.0,0.0,21.0,0.0,80286.07,26.891
Bolivia,South America,Guayaramerín,Beni,-10.82580000,-65.35810000,overcast clouds,23.06,23.06,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Reyes,Beni,-14.29520000,-67.33624000,scattered clouds,19.09,19.09,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Cercado,Beni,-14.50000000,-64.33333000,overcast clouds,19.07,19.07,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia General José Ballivián,Beni,-14.00000000,-67.08333000,overcast clouds,18.83,18.83,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Iténez,Beni,-13.41667000,-63.50000000,overcast clouds,19.57,19.57,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Mamoré,Beni,-13.00000000,-64.91667000,overcast clouds,19.47,19.47,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Marbán,Beni,-15.66667000,-64.33333000,overcast clouds,17.87,17.87,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Moxos,Beni,-15.16667000,-65.50000000,overcast clouds,18.04,18.04,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Vaca Diez,Beni,-11.66667000,-66.00000000,overcast clouds,20.22,20.22,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bolivia,South America,Provincia Yacuma,Beni,-13.50000000,-66.00000000,overcast clouds,18.75,18.75,1212147.0,2.0,22387.0,0.0,100366.93,1853.665
Bosnia and Herzegovina,Europe,Brčko,Brčko,44.86995000,18.81012000,overcast clouds,14.03,14.03,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Brka,Brčko,44.82837000,18.72420000,overcast clouds,13.76,13.76,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Banovići,Federation of Bosnia and Herzegovina,44.40596000,18.52648000,broken clouds,9.25,9.25,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Barice,Federation of Bosnia and Herzegovina,44.54065000,18.48069000,overcast clouds,10.14,10.14,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Bihać,Federation of Bosnia and Herzegovina,44.81694000,15.87083000,overcast clouds,14.24,14.24,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Bijela,Federation of Bosnia and Herzegovina,43.60871000,17.95078000,overcast clouds,11.35,11.35,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Bila,Federation of Bosnia and Herzegovina,43.78265000,16.92676000,overcast clouds,10.97,10.97,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Blagaj,Federation of Bosnia and Herzegovina,43.25892000,17.88815000,scattered clouds,20.98,20.98,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Bosanska Krupa,Federation of Bosnia and Herzegovina,44.88250000,16.15139000,overcast clouds,13.62,13.62,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Bosnia and Herzegovina,Europe,Bosanski Petrovac,Federation of Bosnia and Herzegovina,44.55537000,16.36897000,overcast clouds,10.07,10.07,403666.0,0.0,16392.0,0.0,125956.49,5114.82
Botswana,Africa,Gobojango,Central,-21.83270000,28.72882000,few clouds,33.11,33.11,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Gweta,Central,-20.18333000,25.23333000,scattered clouds,31.45,31.45,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Kalamare,Central,-22.93369000,26.57032000,overcast clouds,23.2,23.2,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Letlhakane,Central,-21.41494000,25.59263000,broken clouds,30.01,30.01,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Letsheng,Central,-22.66384000,27.22390000,overcast clouds,31.72,31.72,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Maapi,Central,-22.75785000,27.35001000,overcast clouds,32.16,32.16,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Machaneng,Central,-23.18621000,27.48856000,overcast clouds,30.44,30.44,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Mahalapye,Central,-23.10407000,26.81421000,overcast clouds,25.28,25.28,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Makobeng,Central,-22.99637000,27.66766000,overcast clouds,33.21,33.21,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Botswana,Africa,Makwata,Central,-23.28333000,27.30000000,overcast clouds,27.21,27.21,330696.0,0.0,2801.0,0.0,135536.98,1148.0
Brazil,South America,Acrelândia,Acre,-9.98045000,-66.84388000,overcast clouds,21.7,21.7,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Brasiléia,Acre,-11.01611000,-68.74806000,broken clouds,21.25,21.25,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Bujari,Acre,-9.57859000,-68.17197000,broken clouds,22.88,22.88,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Capixaba,Acre,-10.48782000,-67.84831000,clear sky,26.01,26.01,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Cruzeiro do Sul,Acre,-7.62759000,-72.67756000,scattered clouds,21.38,24.17,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Epitaciolândia,Acre,-10.93542000,-68.44411000,broken clouds,20.95,20.95,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Feijó,Acre,-8.16540000,-70.35486000,overcast clouds,22.85,22.85,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Jordão,Acre,-9.09166000,-71.84069000,broken clouds,24.6,24.6,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Mâncio Lima,Acre,-7.61417000,-72.89583000,overcast clouds,22.8,22.8,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brazil,South America,Assis Brasil,Acre,-10.88334000,-70.01314000,overcast clouds,20.67,20.67,37511921.0,0.0,702116.0,0.0,178367.94,3338.538
Brunei,Asia,Kuala Belait,Belait,4.58361000,114.23120000,overcast clouds,25.98,25.98,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Seria,Belait,4.60637000,114.32476000,overcast clouds,26.0,26.0,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Bandar Seri Begawan,Brunei-Muara,4.89035000,114.94006000,broken clouds,27.73,27.99,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Bangar,Temburong,4.70861000,115.07167000,scattered clouds,26.68,26.68,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Tutong,Tutong,4.80278000,114.64917000,overcast clouds,26.78,26.78,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Berakas A,Brunei-Muara,4.97032000,114.92989000,broken clouds,27.66,27.91,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Kapok,Brunei-Muara,5.02447000,115.04664000,broken clouds,27.78,28.03,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Mentiri,Brunei-Muara,4.97058000,115.02078000,broken clouds,27.75,28.0,347723.0,288.0,179.0,1.0,763598.6,393.084
Brunei,Asia,Serasa,Brunei-Muara,5.01718000,115.05841000,broken clouds,27.77,28.03,347723.0,288.0,179.0,1.0,763598.6,393.084
Bulgaria,Europe,Bansko,Blagoevgrad,41.83830000,23.48851000,overcast clouds,9.51,9.51,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Belitsa,Blagoevgrad,41.95694000,23.57250000,overcast clouds,7.48,7.48,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Blagoevgrad,Blagoevgrad,42.01667000,23.10000000,overcast clouds,11.78,11.78,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Garmen,Blagoevgrad,41.60000000,23.81667000,overcast clouds,12.31,12.31,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Gotse Delchev,Blagoevgrad,41.56667000,23.73333000,overcast clouds,12.51,12.51,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Hadzhidimovo,Blagoevgrad,41.52222000,23.86861000,overcast clouds,13.02,13.02,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Kolarovo,Blagoevgrad,41.36385000,23.10669000,overcast clouds,15.62,15.62,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Kresna,Blagoevgrad,41.73333000,23.15000000,overcast clouds,13.09,13.09,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Obshtina Bansko,Blagoevgrad,41.80000000,23.60000000,overcast clouds,8.05,8.05,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Bulgaria,Europe,Obshtina Belitsa,Blagoevgrad,42.01667000,23.58333000,overcast clouds,6.29,6.29,1329988.0,257.0,38700.0,0.0,194845.4,5669.613
Burkina Faso,Africa,Barani,Boucle du Mouhoun,13.16910000,-3.88990000,overcast clouds,39.12,39.12,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Boromo,Boucle du Mouhoun,11.74542000,-2.93006000,overcast clouds,39.32,39.32,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Dédougou,Boucle du Mouhoun,12.46338000,-3.46075000,overcast clouds,38.65,38.65,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Nouna,Boucle du Mouhoun,12.72939000,-3.86305000,overcast clouds,38.6,38.6,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province de la Kossi,Boucle du Mouhoun,12.91667000,-3.83333000,overcast clouds,38.86,38.86,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province des Balé,Boucle du Mouhoun,11.71667000,-3.05000000,overcast clouds,38.72,38.72,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province des Banwa,Boucle du Mouhoun,12.16667000,-4.16667000,overcast clouds,37.38,37.38,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province du Mouhoun,Boucle du Mouhoun,12.25000000,-3.41667000,overcast clouds,38.41,38.41,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province du Nayala,Boucle du Mouhoun,12.66667000,-3.00000000,overcast clouds,39.32,39.32,22139.0,0.0,400.0,0.0,983.56,17.771
Burkina Faso,Africa,Province du Sourou,Boucle du Mouhoun,13.25000000,-3.00000000,broken clouds,39.36,39.36,22139.0,0.0,400.0,0.0,983.56,17.771
Burundi,Africa,Bubanza,Bubanza,-3.08040000,29.39100000,light rain,27.66,27.66,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Bujumbura,Bujumbura Mairie,-3.38193000,29.36142000,light rain,26.97,26.97,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Bururi,Bururi,-3.94877000,29.62438000,moderate rain,19.55,19.55,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Cankuzo,Cankuzo,-3.21860000,30.55280000,moderate rain,22.07,22.07,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Cibitoke,Cibitoke,-2.88690000,29.12480000,light rain,24.72,24.72,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Gitega,Gitega,-3.42708000,29.92463000,light rain,22.68,22.68,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Karuzi,Karuzi,-3.10139000,30.16278000,light rain,23.34,23.34,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Kayanza,Kayanza,-2.92210000,29.62930000,light rain,21.7,21.7,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Kirundo,Kirundo,-2.58450000,30.09590000,light rain,23.81,23.81,54569.0,0.0,15.0,0.0,4096.433,1.126
Burundi,Africa,Makamba,Makamba,-4.13480000,29.80400000,moderate rain,22.23,22.23,54569.0,0.0,15.0,0.0,4096.433,1.126
Cambodia,Asia,Paoy Paet,Banteay Meanchey,13.65805000,102.56365000,overcast clouds,30.56,30.56,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Sisophon,Banteay Meanchey,13.58588000,102.97369000,overcast clouds,30.38,30.38,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Battambang,Battambang,13.10271000,103.19822000,overcast clouds,28.85,28.85,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Mongkol Borei,Banteay Meanchey,13.45531000,102.99186000,overcast clouds,29.77,29.77,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Malai,Banteay Meanchey,13.49902000,102.60164000,overcast clouds,29.65,29.65,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Svay Chék,Banteay Meanchey,13.81305000,102.95269000,overcast clouds,30.87,30.87,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Âk Phnŭm,Battambang,13.23621000,103.45894000,overcast clouds,27.38,27.38,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Banăn,Battambang,12.97067000,103.04742000,overcast clouds,29.24,29.24,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Bâvĭl,Battambang,13.23601000,102.82910000,overcast clouds,28.47,28.47,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cambodia,Asia,Srŏk Rotanak Mondol,Battambang,12.84048000,102.88700000,light rain,27.84,27.84,139319.0,6.0,3056.0,0.0,8099.134,177.657
Cameroon,Africa,Bankim,Adamawa,6.08303000,11.49050000,broken clouds,32.15,32.15,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Banyo,Adamawa,6.75000000,11.81667000,overcast clouds,31.2,31.2,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Bélel,Adamawa,7.05000000,14.43333000,broken clouds,32.75,32.75,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Djohong,Adamawa,6.83333000,14.70000000,scattered clouds,33.86,33.86,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Kontcha,Adamawa,7.96667000,12.23333000,overcast clouds,39.31,39.31,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Meïganga,Adamawa,6.51667000,14.30000000,broken clouds,37.24,37.24,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Ngaoundéré,Adamawa,7.32765000,13.58472000,broken clouds,35.11,35.11,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Somié,Adamawa,6.45843000,11.43299000,moderate rain,25.57,25.57,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Tibati,Adamawa,6.46504000,12.62843000,broken clouds,33.94,33.94,125246.0,0.0,1974.0,0.0,4532.516,71.437
Cameroon,Africa,Mayo-Banyo,Adamawa,6.58138000,11.73522000,broken clouds,30.21,30.21,125246.0,0.0,1974.0,0.0,4532.516,71.437
Canada,North America,Airdrie,Alberta,51.30011000,-114.03528000,clear sky,12.88,13.91,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Athabasca,Alberta,54.71687000,-113.28537000,broken clouds,-2.45,-2.45,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Banff,Alberta,51.17622000,-115.56982000,light snow,-2.79,-2.79,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Barrhead,Alberta,54.13345000,-114.40211000,clear sky,13.42,15.03,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Bassano,Alberta,50.78342000,-112.46854000,light snow,-0.72,-0.72,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Beaumont,Alberta,53.35013000,-113.41871000,overcast clouds,22.02,23.36,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Beaverlodge,Alberta,55.21664000,-119.43605000,scattered clouds,-6.57,-6.57,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Black Diamond,Alberta,50.70011000,-114.23530000,overcast clouds,4.2,6.25,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Blackfalds,Alberta,52.38342000,-113.78530000,light snow,-3.3,-2.85,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Canada,North America,Bon Accord,Alberta,53.83345000,-113.41872000,overcast clouds,-7.29,-5.87,4819055.0,38.0,55282.0,0.0,124134.43,1424.014
Cape Verde,Africa,Sal Rei,Boa Vista,16.17611000,-22.91722000,broken clouds,23.11,23.11,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Nova Sintra,Brava,14.87139000,-24.69556000,overcast clouds,20.63,20.63,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Vila do Maio,Maio,15.13823000,-23.21158000,broken clouds,20.61,20.61,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Igreja,Mosteiros,15.03389000,-24.32500000,broken clouds,17.34,17.34,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Pombas,Paul,17.15026000,-25.02007000,overcast clouds,16.11,16.11,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Porto Novo,Porto Novo,17.01969000,-25.06471000,light rain,30.9,30.9,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Praia,Praia,14.93152000,-23.51254000,few clouds,24.3,24.3,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Ribeira Brava,Ribeira Brava,16.61583000,-24.29833000,light rain,15.07,17.35,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Ponta do Sol,Ribeira Grande,17.20171000,-25.09217000,light rain,15.07,15.07,64474.0,0.0,417.0,0.0,124048.1,802.309
Cape Verde,Africa,Ribeira Grande,Ribeira Grande,17.18250000,-25.06500000,light intensity shower rain,12.1,12.22,64474.0,0.0,417.0,0.0,124048.1,802.309
Cayman Islands,North America,Bodden Town,Grand Cayman,19.27966930,-81.27779990,few clouds,24.99,26.0,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,East End,Grand Cayman,19.29958980,-81.11961380,overcast clouds,22.04,24.0,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,George Town,Grand Cayman,19.29023260,-81.44333720,light rain,27.72,28.96,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,North Side,Grand Cayman,19.33620470,-81.51398130,few clouds,25.03,26.04,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,West Bay,Grand Cayman,19.36651530,-81.43170260,few clouds,25.03,26.04,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,Cayman Brac,Cayman Brac,19.71999700,-79.89072660,clear sky,25.96,25.96,31472.0,0.0,37.0,0.0,439497.84,516.695
Cayman Islands,North America,Little Cayman,Little Cayman,19.68567390,-80.11830190,clear sky,26.05,26.05,31472.0,0.0,37.0,0.0,439497.84,516.695
Central African Republic,Africa,Ndélé,Bamingui-Bangoran,8.74287000,20.89108000,overcast clouds,39.64,39.64,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Bangui,Bangui,4.36122000,18.55496000,overcast clouds,36.07,36.07,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Alindao,Basse-Kotto,5.02667000,21.20876000,broken clouds,38.89,38.89,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Kembé,Basse-Kotto,4.62275000,21.88645000,overcast clouds,36.49,36.49,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Mobaye,Basse-Kotto,4.31902000,21.17861000,broken clouds,37.44,37.44,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Obo,Haut-Mbomou,5.39586000,26.49211000,overcast clouds,35.11,35.11,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Zemio,Haut-Mbomou,5.03144000,25.13614000,overcast clouds,38.82,38.82,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Bria,Haute-Kotto,6.54233000,21.98633000,overcast clouds,36.92,36.92,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Ouadda,Haute-Kotto,8.07771000,22.40075000,overcast clouds,38.27,38.27,15441.0,0.0,113.0,0.0,3028.812,22.165
Central African Republic,Africa,Bamingui,Bamingui-Bangoran,7.88897000,20.04875000,overcast clouds,38.72,38.72,15441.0,0.0,113.0,0.0,3028.812,22.165
Chad,Africa,Moussoro,Bahr el Gazel,13.64143000,16.48941000,scattered clouds,38.77,38.77,7702.0,0.0,194.0,0.0,417.332,10.512
